round_epochs,val_loss,val_acc,loss,acc,first_layer,second_layer,third_layer,batch_size,epochs
320,0.07374504049971468,0.9878048780487805,0.06590005358438283,0.9833491915299936,8,32,16,64,320
20,0.37910862296753606,0.835920177251431,0.4105825949917511,0.8220742153735755,64,512,512,64,20
20,0.5004068521200421,0.7926829266971073,0.534834194194692,0.7426260701822849,16,128,128,64,20
80,0.12311544792185601,0.9711751662971175,0.14610444733803893,0.9562321601313256,128,64,128,128,80
40,0.21596907318761766,0.9301552106430155,0.23367762143106033,0.9067554702994712,128,128,256,128,40
160,0.13120747911031388,0.9700665196399731,0.13289883105415712,0.9609895343444781,512,256,32,512,160
320,0.15808239060468526,0.9490022056647256,0.12131489726841506,0.9586108464155733,8,512,256,512,320
10,0.5666287649761547,0.7317073158837211,0.5997708184054418,0.6979067550172815,512,16,256,256,10
20,0.5776319247391695,0.7305986693587377,0.6062041374754611,0.6969552811954727,64,512,8,256,20
160,0.2829126817424123,0.8935698475647396,0.32392748912440156,0.8653663173955923,128,512,8,512,160
10,0.5780208543636847,0.7305986694908988,0.6232443476267705,0.6955280677689245,128,512,512,128,10
40,0.5643151609966337,0.7350332563837986,0.5874251224221103,0.7026641295139955,32,64,128,256,40
160,0.3720715123243184,0.838137476380807,0.387844735446371,0.8273073270931117,16,8,64,512,160
10,0.5602092857239251,0.7317073169410097,0.5941222792688038,0.6983824934877746,512,128,512,128,10
320,0.036042950956559766,0.9878048780487805,0.025674077826636277,0.9895337773549001,512,512,32,64,320
20,0.5771849840681199,0.7317073169410097,0.6062502090302566,0.6974310184182948,16,8,128,128,20
320,0.0439504703585298,0.991130820399113,0.05636843957439363,0.9795432923863209,32,512,8,64,320
20,0.43328534816691194,0.8237250554323725,0.4517840452130696,0.7968601325826346,128,16,32,64,20
160,0.057236231019939326,0.9811529933481153,0.043729663857539756,0.9866793529971456,64,512,256,128,160
320,0.05556290665282114,0.9811529933481153,0.02977941407122916,0.9890580402455026,64,512,512,128,320
320,0.21968980255782472,0.9445676292125508,0.2205329736451894,0.930542340911535,64,8,8,512,320
40,0.605949359960408,0.7317073240777077,0.6258930376776052,0.6979067552441307,512,8,8,512,40
20,0.3226942499798047,0.8536585364532048,0.3798400098147787,0.8268315884524816,256,8,512,64,20
40,0.22454302406099577,0.9390243901117413,0.23832504296733809,0.917697431188215,512,32,128,128,40
10,0.596551873070702,0.7317073111259224,0.6223691837998598,0.6974310187018564,16,512,16,512,10
160,0.4192627466174293,0.819290470786211,0.4380185164575005,0.7949571835779213,8,8,128,512,160
10,0.6069090157549027,0.7317073240777077,0.6358353605619733,0.6969552809119111,16,128,32,512,10
320,0.15937139582871862,0.9578713980852368,0.15363699620275925,0.9614652704897662,32,512,16,512,320
40,0.5729929092453747,0.7305986638079726,0.5968303919745898,0.6969552811954727,64,512,8,512,40
320,0.09973889417500295,0.983370275825196,0.10506202904356876,0.9781160804910052,256,64,16,512,320
160,0.0741117199151849,0.9789356984478935,0.07723739145449465,0.9747859181731684,64,64,64,128,160
10,0.5493668379910505,0.7317073169410097,0.6019541814030067,0.6974310176243224,128,512,128,64,10
320,0.032347085119582335,0.9889135254988913,0.026173737660390665,0.9890580402455026,512,256,256,64,320
20,0.4030453125944159,0.8215077605321508,0.44178012155216156,0.7963843953031001,512,16,256,128,20
80,0.42274135040602506,0.8170731715246737,0.4469997591908833,0.7940057086218663,16,32,64,256,80
160,0.12270990189189657,0.9745011114228327,0.12355332795378143,0.9652711705975483,256,16,16,256,160
320,0.07527063920796578,0.9789356861569136,0.06750878599515764,0.9800190297792799,128,32,512,512,320
80,0.47563631109017757,0.7782705161893976,0.49047809493303524,0.7716460520034739,64,512,128,512,80
20,0.5934399990179058,0.7317073240777077,0.6191012194676132,0.6983824925236652,8,256,16,512,20
40,0.5826087423544501,0.7317073240777077,0.6124487127382113,0.6979067551874184,16,8,256,512,40
320,0.044451385059139946,0.9855875831485588,0.03724005160504131,0.9885823028525436,32,32,256,64,320
40,0.5533407526111391,0.7328159643911205,0.5847206563182834,0.7007611794884606,8,8,16,128,40
10,0.5848099233834548,0.7317073169410097,0.6125840462467763,0.6969552813088973,32,256,8,128,10
20,0.48696926883741914,0.8082039909986594,0.5060417035100122,0.7673644154668422,512,64,16,128,20
40,0.14552195294204678,0.9545454545454546,0.14377992640610085,0.9486203617305556,512,256,512,128,40
160,0.5688195515366192,0.7350332661637181,0.5855177393082094,0.7002854419820769,8,16,32,512,160
160,0.050137980126604406,0.9844789356984479,0.049622948027147666,0.9804947668886774,64,16,128,64,160
320,0.07066246534299163,0.980044348673387,0.04740160795816572,0.9862036156041865,64,16,256,256,320
80,0.1500391705031868,0.9700665187148456,0.16188432827067306,0.9514747855211869,512,8,16,128,80
320,0.15139456836717355,0.9689578723220234,0.16156158621088876,0.9519505233111323,8,16,128,512,320
10,0.5686363129816668,0.7317073169410097,0.5965957627423484,0.6993339675931449,64,32,8,64,10
160,0.1369561819966775,0.9667405774218015,0.14543574847117932,0.9543292098789414,256,64,128,512,160
80,0.11378226549820995,0.9678492267221674,0.12283794652780503,0.9600380595585599,512,128,128,256,80
80,0.1878708336675775,0.9390243902439024,0.2049373617691726,0.9314938151870422,8,64,64,64,80
80,0.08116140307449712,0.9800443458980045,0.08060889298204407,0.967174119885823,512,8,256,64,80
320,0.13908003379658954,0.975609743806581,0.14312872508953686,0.9652711702005621,16,64,64,512,320
20,0.40796419621306884,0.8248337028824834,0.4381370210398049,0.7930542338359481,256,32,128,128,20
160,0.042786296229900385,0.9878048780487805,0.051101034909458415,0.9800190294957184,128,512,32,64,160
160,0.1495362859871858,0.9556541019955654,0.1719640559746355,0.9457659365221164,128,512,8,128,160
20,0.43414332815125883,0.8381374721516527,0.4622825515712589,0.798763082721594,256,8,8,64,20
80,0.3513178126246332,0.8492239466527614,0.37510851178704613,0.833016174957936,16,128,256,256,80
20,0.5907224889869436,0.7317073158837211,0.6242378424962967,0.6993339670260218,8,256,512,256,20
320,0.04564173085131825,0.9855875849988138,0.030855576320773754,0.9909609895337773,256,128,128,256,320
80,0.25168039046740054,0.9301552091892437,0.2565661883150023,0.9077069456525125,256,256,16,256,80
40,0.5433093972851062,0.7350332592913422,0.5748997218942324,0.7045670795962428,8,64,16,128,40
10,0.5907552276640933,0.7317073169410097,0.6264430868636983,0.6969552807417742,8,256,32,64,10
20,0.608797866198546,0.7305986638079726,0.6303579779492459,0.6969552810253358,16,8,32,512,20
320,0.05101497059155198,0.9844789366235754,0.045398241672824385,0.9890580402455026,32,32,512,256,320
40,0.3431799794379993,0.8691796008869179,0.3495980392287279,0.8487155097762705,64,8,16,64,40
320,0.054548542145350556,0.9866962305986696,0.07143334167824258,0.9819219796346779,512,8,32,128,320
10,0.6043093472785273,0.7305986694908988,0.6269438616669144,0.6931493809175536,8,512,128,128,10
10,0.5545087123657277,0.7305986694908988,0.6074068080119923,0.6960038061259929,512,512,512,128,10
10,0.5877644691921919,0.7317073169410097,0.641597769410127,0.6912464313457173,32,256,32,128,10
40,0.39140419982489355,0.8348115299334812,0.42693162057991824,0.8044719312669661,8,256,8,64,40
20,0.5375974235143471,0.7383592016416749,0.5668356282500059,0.705994290527449,64,64,32,128,20
10,0.5899536687624692,0.7317073240777077,0.6201770825118366,0.6969552813088973,512,64,512,512,10
80,0.3594472668651995,0.8514412443283657,0.38593111783407846,0.8339676497438542,128,16,8,256,80
320,0.057633411110339566,0.983370288248337,0.039250168956454654,0.9866793529971456,8,512,512,128,320
10,0.5948316918111958,0.7305986694908988,0.6359385831598777,0.6960038058424314,128,256,128,128,10
20,0.5716881995190538,0.7339246060261441,0.6011593231805499,0.69838249337435,128,16,8,512,20
160,0.05032032719728621,0.9866962305986696,0.04705524791056887,0.9800190294957184,256,16,256,64,160
80,0.13457715942497528,0.9667405764966741,0.15791009613210877,0.9476688873416237,32,16,64,64,80
10,0.6023034315944511,0.7317073169410097,0.6627827367251765,0.6960038058424314,32,256,512,128,10
40,0.2633005320497204,0.8913525498891353,0.2705193916521789,0.8929590867543424,32,32,512,64,40
10,0.587947362079853,0.7305986694908988,0.627841036224456,0.6936251187642113,16,128,256,128,10
10,0.5974149380184859,0.7317073169410097,0.620093725387762,0.6969552813088973,8,16,32,128,10
20,0.3494407993198234,0.8569844788035373,0.3896554148446708,0.8296860139444825,64,8,256,64,20
160,0.08218716648293704,0.984478937548703,0.09059829935502371,0.9709800190294957,256,128,64,256,160
160,0.07138117520084931,0.9878048780487805,0.0731430890784731,0.9828734541370344,16,64,256,64,160
320,0.05267958759336408,0.9866962324489247,0.03890000872108394,0.9871550903901046,64,512,32,256,320
320,0.057998014808097596,0.9855875705932566,0.056117290278256904,0.9838249289229526,512,64,128,512,320
20,0.4946353796976897,0.7671840354767184,0.47665427164391716,0.7740247382877216,64,256,256,64,20
160,0.18563916555661583,0.9501108684455212,0.19245436060269824,0.932921026912221,32,32,32,256,160
20,0.5832730382350491,0.7339246061583051,0.6092039553127779,0.6969552810820481,256,512,16,512,20
160,0.09222463710014678,0.9800443477482594,0.09496727573032271,0.9743101807802094,128,16,128,256,160
80,0.5353710347427233,0.7583148623517242,0.5683478635056148,0.7216936257427699,8,512,64,512,80
80,0.07979359505842636,0.975609756097561,0.08609440581045413,0.9681255951254397,256,8,256,64,80
320,0.04073937527604087,0.9900221729490022,0.03476445932653719,0.9871550903901046,32,8,128,64,320
20,0.5823065111219486,0.7317073240777077,0.6074207192029871,0.6964795438025136,256,16,32,512,20
40,0.4972168786034087,0.7317073169410097,0.5198142832511953,0.6979067558112539,16,256,8,128,40
80,0.31846565067635935,0.8747228380053113,0.35466529886910847,0.847288296633284,8,128,16,128,80
10,0.5795710483305735,0.7317073168088486,0.6073375158827153,0.6974310185884318,64,32,256,256,10
160,0.050673617054956106,0.9866962305986696,0.04895089613849724,0.982397717027637,64,128,128,64,160
80,0.07313378196531811,0.9789356984478935,0.0871462295670151,0.9671741194888368,256,64,256,64,80
40,0.5698267180480873,0.7328159713956575,0.5969814852121101,0.6993339671961587,32,128,128,512,40
20,0.5939943138881691,0.7305986638079726,0.6157648299105615,0.6969552810253358,128,8,128,512,20
160,0.043876252589363215,0.9878048780487805,0.03847433886110613,0.9871550903901046,512,512,256,128,160
320,0.04625956914666421,0.9822616406660651,0.04120122271454357,0.9828734541370344,512,32,512,128,320
80,0.11113381438667652,0.975609756097561,0.12031569138353604,0.9652711702005621,64,64,64,64,80
10,0.5864111935087952,0.7328159643911205,0.6137135183663736,0.6988582304837475,32,64,128,128,10
80,0.48291339247824083,0.8159645150876098,0.5026735435430488,0.7840152239368486,64,256,128,512,80
20,0.5913951827787243,0.7317073111259224,0.6159676966726156,0.6974310183048702,8,16,256,512,20
20,0.509572804634957,0.7583148557436704,0.5434389415238723,0.7183634634249331,64,64,512,128,20
10,0.59076361143404,0.7317073158837211,0.618889639708794,0.6969552809119111,16,64,128,256,10
20,0.5758866947928977,0.7317073158837211,0.6104811058511743,0.6993339678767065,128,128,16,256,20
20,0.570873936501945,0.7317073169410097,0.5978315352939856,0.699333967423008,8,16,32,128,20
40,0.3100277832864129,0.8636363636363636,0.3355459684876461,0.8510941960605182,8,512,512,64,40
80,0.09453379536902495,0.975609756097561,0.09021270577817957,0.9709800195966188,32,64,256,64,80
20,0.5824656286948008,0.7328159642589595,0.6133587852644988,0.6969552810253358,16,256,16,256,20
20,0.6088575481575503,0.7283813819916972,0.6298917434989102,0.6950523317370609,16,8,16,512,20
80,0.5611534915583626,0.7350332664280403,0.590632764471927,0.7002854426626247,16,64,64,512,80
20,0.5459088381140301,0.7317073169410097,0.5871303181609691,0.6969552811954727,8,16,128,64,20
10,0.5981545736414365,0.7305986693587377,0.6220557474159945,0.6969552811954727,8,16,64,256,10
160,0.2341178640425866,0.9257206097410418,0.23081641839188013,0.9153187442234195,64,16,128,512,160
80,0.5545045818034932,0.7328159715278185,0.5803308439300131,0.698858230767309,32,16,16,512,80
160,0.06407737616292654,0.9889135254988913,0.0751133848204996,0.9781160802074436,16,64,16,64,160
80,0.1690054640273033,0.9556541019955654,0.17569535154030508,0.9424357757355121,16,8,32,64,80
40,0.31488921432167355,0.9035476717081937,0.3415773645908236,0.8653663182462771,512,16,128,128,40
320,0.054948502527900914,0.983370288248337,0.05465076419991839,0.9900095150314208,64,32,16,64,320
20,0.3132075074638866,0.86031042115387,0.3535826334660673,0.842055185310734,128,16,256,64,20
160,0.07862626707094604,0.9745011086474501,0.07893474102303825,0.9743101807802094,32,512,8,128,160
10,0.6201504992275704,0.7305986638079726,0.6594658983990083,0.6964795429518289,64,256,128,512,10
80,0.29779328904765145,0.8835920148308155,0.33582439139612963,0.8625118930378377,256,512,8,256,80
20,0.5700872236503466,0.7317073169410097,0.5970834559423372,0.6955280686196093,16,64,64,64,20
160,0.34512756906961917,0.8558758353182587,0.35553087607437267,0.8396764979489524,8,512,128,512,160
320,0.129028385600071,0.9756097588729435,0.12649988693554667,0.9762131309191688,16,64,16,256,320
40,0.4621889953338386,0.8104212895993912,0.4932661898412895,0.775451950863585,128,512,128,256,40
160,0.25560918959175666,0.898004437365183,0.27739192827557746,0.8810656519303653,32,256,128,512,160
160,0.06456736297637819,0.9822616407982262,0.06479487372482537,0.9766888680285664,8,256,128,64,160
10,0.5220004101418074,0.7394678490917858,0.5786155043728118,0.7183634629145222,512,256,64,64,10
80,0.3555084043357959,0.8558758354504198,0.3774187933763473,0.8330161754116345,512,128,64,512,80
40,0.559157872543631,0.7350332533440939,0.5915760313976843,0.6998097052696657,64,32,16,512,40
320,0.10542771666250843,0.9789356860247526,0.09666280358405935,0.9724072317754962,32,128,512,512,320
320,0.046703925533860324,0.9900221729490022,0.040615086703358325,0.9919124643196955,512,32,16,256,320
160,0.07880166391047036,0.9878048780487805,0.061370547977829974,0.9819219790675547,8,128,256,64,160
10,0.6157314029342583,0.7261640869593144,0.6674689372078109,0.6931493820518,8,32,8,512,10
80,0.20937433399408725,0.9445676273622957,0.24650582977411975,0.9196003801929281,64,512,16,128,80
40,0.30460922538969837,0.8647450110864745,0.33547548250739173,0.8515699338504635,32,32,512,128,40
10,0.5227267398538188,0.7305986694908988,0.5744277362762237,0.710275927631204,512,128,128,64,10
10,0.5762604226558542,0.7317073168088486,0.6055810203674745,0.6974310174541855,256,8,512,256,10
10,0.5934907149052673,0.7328159642589595,0.6204940198037195,0.6969552800612263,64,32,512,256,10
80,0.5059293981666311,0.7782705160572365,0.5318148196253971,0.7293054237465536,64,8,16,512,80
40,0.5139907824490921,0.7527716122815455,0.535414639481128,0.7216936258561945,256,128,512,512,40
40,0.206670466950886,0.9246119732603001,0.27471038109341994,0.9043767833346757,128,512,32,64,40
10,0.5801306836092287,0.7317073169410097,0.6054798990176135,0.696955280514925,64,32,8,128,10
40,0.2180381936006694,0.9412416850119631,0.24416876032055276,0.9119885828696922,512,16,16,64,40
320,0.05154023373999247,0.9900221729490022,0.04813464929116668,0.9923882017126546,128,128,32,128,320
80,0.22632622094349955,0.9390243902439024,0.2733728006042604,0.9048525210111965,16,512,16,128,80
40,0.5799945093311386,0.7328159642589595,0.6062345009662218,0.6983824930907884,16,32,16,256,40
20,0.5848237817937677,0.7317073240777077,0.6159233941451127,0.6974310176243224,32,32,128,512,20
160,0.11831914681420887,0.9700665066881877,0.1247553901514703,0.9643196958116301,256,8,256,512,160
80,0.25393694203074385,0.9046563187618213,0.2661186184602959,0.9019980976175513,256,64,16,256,80
320,0.07255948296936018,0.9789356861569136,0.07182468546219489,0.9800190294957184,128,16,512,512,320
320,0.26738777413072184,0.8924612003789508,0.2794755513786022,0.8896289250036289,8,128,16,512,320
10,0.5811759039858757,0.7305986694908988,0.6068072260049953,0.6969552809119111,64,8,16,64,10
320,0.050978098956748284,0.9866962324489247,0.03789184662158097,0.9909609895337773,512,32,8,256,320
10,0.5725719347232725,0.7305986694908988,0.6027075389699637,0.6969552811954727,256,64,8,128,10
20,0.4944168787177016,0.7705099776948899,0.535831179593882,0.741198857889983,64,64,32,64,20
10,0.5670982989133594,0.7305986694908988,0.6106978552779281,0.6983824924102405,32,512,128,64,10
10,0.6160495583868344,0.7294900219086269,0.6378173555338758,0.6969552811954727,8,8,16,256,10
40,0.14945809496876405,0.9523281595130717,0.17746399395472656,0.930542340401124,64,128,256,64,40
10,0.5489681306937317,0.7317073169410097,0.5857388703285457,0.6974310185884318,128,256,16,64,10
20,0.4076118738846874,0.8259423503325942,0.4525548409667047,0.7959086583638395,512,64,256,128,20
